job_num,lab_smp_id,treatment,order,taxon,taxa_code,life_stage,length_class_mm,num_indiv,ind_mg,tot_mg
AXL007,C4,NZ_100,Trichoptera,Brachycentrus occidentalis,134,larvae,8,2,0.557152361,1.114304721
AXL007,C4,NZ_100,Trichoptera,Hydropsyche oslari,139,larvae,3,1,0.113490785,0.113490785
AXL007,C4,NZ_100,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,C4,NZ_100,Trichoptera,Hydropsyche oslari,139,larvae,6,1,0.803654364,0.803654364
AXL007,C4,NZ_100,Trichoptera,Lepidostoma sp.,45,larvae,1,1,0.0079,0.0079
AXL007,C4,NZ_100,Trichoptera,Lepidostoma sp.,45,larvae,2,39,0.049551357,1.932502911
AXL007,C4,NZ_100,Trichoptera,Lepidostoma sp.,45,larvae,3,1,0.14505119,0.14505119
AXL007,C4,NZ_100,Trichoptera,Lepidostoma sp.,45,larvae,4,1,0.310802146,0.310802146
AXL007,C4,NZ_100,Trichoptera,Lepidostoma sp.,45,larvae,5,2,0.561304641,1.122609281
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,4,2,0.119267148,0.238534296
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,7,3,0.534694656,1.604083967
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,9,4,1.048871212,4.195484849
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,10,4,1.391227001,5.564908004
AXL007,C5,CNZ_6,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,C5,CNZ_6,Diptera,Cricotopus/Orthocladius sp.,117,larvae,4,1,0.12751271,0.12751271
AXL007,C5,CNZ_6,Diptera,Polypedilum sp.,90,larvae,4,1,0.041915933,0.041915933
AXL007,C5,CNZ_6,Diptera,Synorthocladius sp.,114,larvae,4,1,0.12751271,0.12751271
AXL007,C5,CNZ_6,Diptera,Tvetenia sp.,118,larvae,4,2,0.12751271,0.25502542
AXL007,C5,CNZ_6,Ephemeroptera,Baetis tricaudatus,26,larvae,2,1,0.038880971,0.038880971
AXL007,C5,CNZ_6,Ephemeroptera,Baetis tricaudatus,26,larvae,3,4,0.124738201,0.498952805
AXL007,C5,CNZ_6,Ephemeroptera,Diphetor hageni,35,larvae,3,1,0.124738201,0.124738201
AXL007,C5,CNZ_6,Ephemeroptera,Drunella doddsii,171,larvae,3,1,0.194811102,0.194811102
AXL007,C5,CNZ_6,Ephemeroptera,Drunella doddsii,171,larvae,4,1,0.420677962,0.420677962
AXL007,C5,CNZ_6,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,C5,CNZ_6,Ephemeroptera,Drunella grandis,201,larvae,5,6,0.764330089,4.585980531
AXL007,C5,CNZ_6,Ephemeroptera,Drunella grandis,201,larvae,6,1,1.245001775,1.245001775
AXL007,C5,CNZ_6,Ephemeroptera,Ephemerella sp.,28,larvae,2,3,0.065825398,0.197476194
AXL007,C5,CNZ_6,Ephemeroptera,Ephemerella sp.,28,larvae,3,9,0.194811102,1.753299915
AXL007,C5,CNZ_6,Ephemeroptera,Ephemerella sp.,28,larvae,4,1,0.420677962,0.420677962
AXL007,C5,CNZ_6,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,1,0.089876375,0.089876375
AXL007,C5,CNZ_6,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,3,0.194639506,0.583918519
AXL007,C5,CNZ_6,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,3,0.354430665,1.063291995
AXL007,C5,CNZ_6,Ephemeroptera,Rhithrogena sp.,32,larvae,2,6,0.072855168,0.437131008
AXL007,C5,CNZ_6,Ephemeroptera,Rhithrogena sp.,32,larvae,3,38,0.222543898,8.456668129
AXL007,C5,CNZ_6,Ephemeroptera,Rhithrogena sp.,32,larvae,4,47,0.491469953,23.0990878
AXL007,C5,CNZ_6,Ephemeroptera,Rhithrogena sp.,32,larvae,5,41,0.908630158,37.2538365
AXL007,C5,CNZ_6,Ephemeroptera,Rhithrogena sp.,32,larvae,6,5,1.501247506,7.506237532
AXL007,C5,CNZ_6,Plecoptera,Diura knowltoni,168,larvae,12,1,17.83902228,17.83902228
AXL007,C5,CNZ_6,Plecoptera,Hesperoperla pacifica,14,larvae,4,1,0.535754601,0.535754601
AXL007,C5,CNZ_6,Plecoptera,Isoperla fulva,165,larvae,4,1,0.877212007,0.877212007
AXL007,C5,CNZ_6,Plecoptera,Sweltsa sp.,11,larvae,5,1,0.521083892,0.521083892
AXL007,C5,CNZ_6,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,C5,CNZ_6,Plecoptera,Sweltsa sp.,11,larvae,8,1,1.874694396,1.874694396
AXL007,C5,CNZ_6,Plecoptera,Zapada cinctipes,13,larvae,3,1,0.116411781,0.116411781
AXL007,C5,CNZ_6,Trichoptera,Arctopsyche grandis,212,larvae,7,1,1.242015573,1.242015573
AXL007,C5,CNZ_6,Trichoptera,Arctopsyche grandis,212,larvae,8,3,1.810907633,5.4327229
AXL007,C5,CNZ_6,Trichoptera,Arctopsyche grandis,212,larvae,9,3,2.525521225,7.576563675
AXL007,C5,CNZ_6,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,C5,CNZ_6,Trichoptera,Arctopsyche grandis,212,larvae,14,1,8.794998077,8.794998077
AXL007,C5,CNZ_6,Trichoptera,Brachycentrus occidentalis,134,larvae,5,1,0.164157988,0.164157988
AXL007,C5,CNZ_6,Trichoptera,Brachycentrus occidentalis,134,larvae,6,5,0.263714045,1.318570223
AXL007,C5,CNZ_6,Trichoptera,Brachycentrus occidentalis,134,larvae,7,3,0.393726742,1.181180225
AXL007,C5,CNZ_6,Trichoptera,Hydropsyche cockerelli,139,larvae,9,1,2.525521225,2.525521225
AXL007,C5,CNZ_6,Trichoptera,Hydropsyche oslari,139,larvae,3,2,0.113490785,0.22698157
AXL007,C5,CNZ_6,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,C5,CNZ_6,Trichoptera,Lepidostoma sp.,45,larvae,2,22,0.049551357,1.090129847
AXL007,C5,CNZ_6,Trichoptera,Lepidostoma sp.,45,larvae,3,2,0.14505119,0.290102379
AXL007,C5,CNZ_6,Trichoptera,Lepidostoma sp.,45,larvae,4,1,0.310802146,0.310802146
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,9,3,1.048871212,3.146613636
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,11,3,1.796270704,5.388812111
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,12,2,2.268208212,4.536416425
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,13,1,2.811124793,2.811124793
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,16,1,4.905052628,4.905052628
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,17,1,5.770740644,5.770740644
AXL007,C6,NZ_400,Diptera,Atherix pachypus,159,larvae,18,1,6.726413847,6.726413847
AXL007,C6,NZ_400,Diptera,Cricotopus/Orthocladius sp.,117,larvae,4,1,0.12751271,0.12751271
AXL007,C6,NZ_400,Ephemeroptera,Rhithrogena sp.,32,larvae,4,3,0.491469953,1.474409859
AXL007,C6,NZ_400,Plecoptera,Hesperoperla pacifica,14,larvae,5,1,1.018520647,1.018520647
AXL007,C6,NZ_400,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,C6,NZ_400,Trichoptera,Arctopsyche grandis,212,larvae,8,2,1.810907633,3.621815267
AXL007,C6,NZ_400,Trichoptera,Arctopsyche grandis,212,larvae,13,1,7.13421516,7.13421516
AXL007,C6,NZ_400,Trichoptera,Arctopsyche grandis,212,larvae,14,1,8.794998077,8.794998077
AXL007,C6,NZ_400,Trichoptera,Arctopsyche grandis,212,larvae,16,1,12.82345367,12.82345367
AXL007,C6,NZ_400,Trichoptera,Arctopsyche grandis,212,larvae,17,1,15.21801227,15.21801227
AXL007,C6,NZ_400,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,C6,NZ_400,Trichoptera,Brachycentrus occidentalis,134,larvae,6,1,0.263714045,0.263714045
AXL007,C6,NZ_400,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,C6,NZ_400,Trichoptera,Brachycentrus occidentalis,134,larvae,10,1,0.995267926,0.995267926
AXL007,C6,NZ_400,Trichoptera,Hydropsyche cockerelli,139,larvae,6,1,0.803654364,0.803654364
AXL007,C6,NZ_400,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,C6,NZ_400,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,C6,NZ_400,Trichoptera,Hydropsyche oslari,139,larvae,8,1,1.810907633,1.810907633
AXL007,C6,NZ_400,Trichoptera,Lepidostoma sp.,45,larvae,2,6,0.049551357,0.29730814
AXL007,C6,NZ_400,Trichoptera,Lepidostoma sp.,45,larvae,3,1,0.14505119,0.14505119
AXL007,C6,NZ_400,Trichoptera,Lepidostoma sp.,45,larvae,5,2,0.561304641,1.122609281
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,3,1,0.05515185,0.05515185
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,6,5,0.353688957,1.768444784
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,9,2,1.048871212,2.097742424
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,10,4,1.391227001,5.564908004
AXL007,C7,Cu_12,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,C7,Cu_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,2,0.017929162,0.035858323
AXL007,C7,Cu_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,3,0.041915933,0.125747798
AXL007,C7,Cu_12,Ephemeroptera,Ameletus sp.,24,larvae,3,2,0.131058008,0.262116016
AXL007,C7,Cu_12,Ephemeroptera,Baetis tricaudatus,26,larvae,5,3,0.5417696,1.6253088
AXL007,C7,Cu_12,Ephemeroptera,Diphetor hageni,35,larvae,3,1,0.124738201,0.124738201
AXL007,C7,Cu_12,Ephemeroptera,Drunella doddsii,171,larvae,3,1,0.194811102,0.194811102
AXL007,C7,Cu_12,Ephemeroptera,Drunella doddsii,171,larvae,4,4,0.420677962,1.682711849
AXL007,C7,Cu_12,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,C7,Cu_12,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,C7,Cu_12,Ephemeroptera,Drunella grandis,201,larvae,5,5,0.764330089,3.821650443
AXL007,C7,Cu_12,Ephemeroptera,Drunella grandis,201,larvae,6,4,1.245001775,4.980007101
AXL007,C7,Cu_12,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,C7,Cu_12,Ephemeroptera,Ephemerella sp.,28,larvae,2,18,0.065825398,1.184857162
AXL007,C7,Cu_12,Ephemeroptera,Ephemerella sp.,28,larvae,3,17,0.194811102,3.311788729
AXL007,C7,Cu_12,Ephemeroptera,Ephemerella sp.,28,larvae,4,6,0.420677962,2.524067773
AXL007,C7,Cu_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,1,0.194639506,0.194639506
AXL007,C7,Cu_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,C7,Cu_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,2,0.578378468,1.156756936
AXL007,C7,Cu_12,Ephemeroptera,Rhithrogena sp.,32,larvae,2,3,0.072855168,0.218565504
AXL007,C7,Cu_12,Ephemeroptera,Rhithrogena sp.,32,larvae,3,44,0.222543898,9.791931518
AXL007,C7,Cu_12,Ephemeroptera,Rhithrogena sp.,32,larvae,4,62,0.491469953,30.47113709
AXL007,C7,Cu_12,Ephemeroptera,Rhithrogena sp.,32,larvae,5,27,0.908630158,24.53301428
AXL007,C7,Cu_12,Ephemeroptera,Rhithrogena sp.,32,larvae,6,1,1.501247506,1.501247506
AXL007,C7,Cu_12,Plecoptera,Sweltsa sp.,11,larvae,4,1,0.28374275,0.28374275
AXL007,C7,Cu_12,Plecoptera,Sweltsa sp.,11,larvae,6,3,0.856243648,2.568730944
AXL007,C7,Cu_12,Plecoptera,Sweltsa sp.,11,larvae,7,3,1.303048011,3.909144033
AXL007,C7,Cu_12,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,C7,Cu_12,Trichoptera,Arctopsyche grandis,212,larvae,9,1,2.525521225,2.525521225
AXL007,C7,Cu_12,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,C7,Cu_12,Trichoptera,Brachycentrus americanus,134,larvae,3,1,0.043496596,0.043496596
AXL007,C7,Cu_12,Trichoptera,Brachycentrus occidentalis,134,larvae,4,1,0.091895868,0.091895868
AXL007,C7,Cu_12,Trichoptera,Brachycentrus occidentalis,134,larvae,6,6,0.263714045,1.582284268
AXL007,C7,Cu_12,Trichoptera,Brachycentrus occidentalis,134,larvae,7,1,0.393726742,0.393726742
AXL007,C7,Cu_12,Trichoptera,Hydropsyche oslari,139,larvae,3,1,0.113490785,0.113490785
AXL007,C7,Cu_12,Trichoptera,Lepidostoma sp.,45,larvae,2,35,0.049551357,1.734297484
AXL007,C7,Cu_12,Trichoptera,Lepidostoma sp.,45,larvae,3,1,0.14505119,0.14505119
AXL007,C7,Cu_12,Trichoptera,Lepidostoma sp.,45,larvae,5,2,0.561304641,1.122609281
AXL007,C7,Cu_12,Trichoptera,Lepidostoma sp.,45,larvae,6,1,0.909808005,0.909808005
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,7,2,0.534694656,1.069389311
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,9,6,1.048871212,6.293227273
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,11,6,1.796270704,10.77762422
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,12,1,2.268208212,2.268208212
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,13,2,2.811124793,5.622249585
AXL007,C8,Ni_12,Diptera,Atherix pachypus,159,larvae,15,1,4.125709674,4.125709674
AXL007,C8,Ni_12,Diptera,Cricotopus/Orthocladius sp.,117,larvae,4,1,0.12751271,0.12751271
AXL007,C8,Ni_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,2,0.017929162,0.035858323
AXL007,C8,Ni_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,3,0.041915933,0.125747798
AXL007,C8,Ni_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,2,0.080994866,0.161989733
AXL007,C8,Ni_12,Diptera,Tvetenia sp. pupae,118,pupae,3,1,0.065380122,0.065380122
AXL007,C8,Ni_12,Ephemeroptera,Ameletus sp.,24,larvae,3,2,0.131058008,0.262116016
AXL007,C8,Ni_12,Ephemeroptera,Ameletus sp.,24,larvae,4,1,0.275299551,0.275299551
AXL007,C8,Ni_12,Ephemeroptera,Baetis tricaudatus,26,larvae,4,4,0.285232064,1.140928256
AXL007,C8,Ni_12,Ephemeroptera,Baetis tricaudatus,26,larvae,5,7,0.5417696,3.7923872
AXL007,C8,Ni_12,Ephemeroptera,Diphetor hageni,35,larvae,3,15,0.124738201,1.871073018
AXL007,C8,Ni_12,Ephemeroptera,Diphetor hageni,35,larvae,4,8,0.285232064,2.281856512
AXL007,C8,Ni_12,Ephemeroptera,Drunella doddsii,171,larvae,3,1,0.194811102,0.194811102
AXL007,C8,Ni_12,Ephemeroptera,Drunella doddsii,171,larvae,4,4,0.420677962,1.682711849
AXL007,C8,Ni_12,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,C8,Ni_12,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,C8,Ni_12,Ephemeroptera,Drunella grandis,201,larvae,5,9,0.764330089,6.878970797
AXL007,C8,Ni_12,Ephemeroptera,Drunella grandis,201,larvae,6,3,1.245001775,3.735005326
AXL007,C8,Ni_12,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,C8,Ni_12,Ephemeroptera,Ephemerella sp.,28,larvae,2,30,0.065825398,1.974761937
AXL007,C8,Ni_12,Ephemeroptera,Ephemerella sp.,28,larvae,3,31,0.194811102,6.039144152
AXL007,C8,Ni_12,Ephemeroptera,Ephemerella sp.,28,larvae,4,12,0.420677962,5.048135546
AXL007,C8,Ni_12,Ephemeroptera,Ephemerella sp.,28,larvae,5,6,0.764330089,4.585980531
AXL007,C8,Ni_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,3,0.089876375,0.269629125
AXL007,C8,Ni_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,1,0.194639506,0.194639506
AXL007,C8,Ni_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,8,0.354430665,2.83544532
AXL007,C8,Ni_12,Ephemeroptera,Rhithrogena sp.,32,larvae,2,1,0.072855168,0.072855168
AXL007,C8,Ni_12,Ephemeroptera,Rhithrogena sp.,32,larvae,3,20,0.222543898,4.450877963
AXL007,C8,Ni_12,Ephemeroptera,Rhithrogena sp.,32,larvae,4,55,0.491469953,27.03084742
AXL007,C8,Ni_12,Ephemeroptera,Rhithrogena sp.,32,larvae,5,60,0.908630158,54.51780951
AXL007,C8,Ni_12,Ephemeroptera,Rhithrogena sp.,32,larvae,6,7,1.501247506,10.50873254
AXL007,C8,Ni_12,Plecoptera,Hesperoperla pacifica,14,larvae,3,1,0.234027712,0.234027712
AXL007,C8,Ni_12,Plecoptera,Isoperla fulva,165,larvae,5,1,1.617453572,1.617453572
AXL007,C8,Ni_12,Plecoptera,Pteronarcella badia,223,larvae,10,1,4.478988774,4.478988774
AXL007,C8,Ni_12,Plecoptera,Skwala americana,16,larvae,8,1,5.868523063,5.868523063
AXL007,C8,Ni_12,Trichoptera,Arctopsyche grandis,212,larvae,8,2,1.810907633,3.621815267
AXL007,C8,Ni_12,Trichoptera,Arctopsyche grandis,212,larvae,9,1,2.525521225,2.525521225
AXL007,C8,Ni_12,Trichoptera,Arctopsyche grandis,212,larvae,10,2,3.400714523,6.801429046
AXL007,C8,Ni_12,Trichoptera,Arctopsyche grandis,212,larvae,13,2,7.13421516,14.26843032
AXL007,C8,Ni_12,Trichoptera,Arctopsyche grandis,212,larvae,15,1,10.68690359,10.68690359
AXL007,C8,Ni_12,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,C8,Ni_12,Trichoptera,Brachycentrus occidentalis,134,larvae,5,1,0.164157988,0.164157988
AXL007,C8,Ni_12,Trichoptera,Brachycentrus occidentalis,134,larvae,6,6,0.263714045,1.582284268
AXL007,C8,Ni_12,Trichoptera,Brachycentrus occidentalis,134,larvae,7,4,0.393726742,1.574906966
AXL007,C8,Ni_12,Trichoptera,Brachycentrus occidentalis,134,larvae,8,2,0.557152361,1.114304721
AXL007,C8,Ni_12,Trichoptera,Brachycentrus occidentalis,134,larvae,9,1,0.756781546,0.756781546
AXL007,C8,Ni_12,Trichoptera,Hydropsyche cockerelli,139,larvae,6,1,0.803654364,0.803654364
AXL007,C8,Ni_12,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,C8,Ni_12,Trichoptera,Hydropsyche oslari,139,larvae,5,2,0.48024347,0.96048694
AXL007,C8,Ni_12,Trichoptera,Lepidostoma sp.,45,larvae,2,52,0.049551357,2.576670548
AXL007,C9,CNZ_12,Coleoptera,Zaitzevia parvula,209,larvae,3,1,0.101452024,0.101452024
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,7,2,0.534694656,1.069389311
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,12,4,2.268208212,9.07283285
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,13,4,2.811124793,11.24449917
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,14,1,3.428998235,3.428998235
AXL007,C9,CNZ_12,Diptera,Atherix pachypus,159,larvae,16,2,4.905052628,9.810105255
AXL007,C9,CNZ_12,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,1,0.080994866,0.080994866
AXL007,C9,CNZ_12,Diptera,Nanocladius sp.,116,larvae,3,1,0.065380122,0.065380122
AXL007,C9,CNZ_12,Diptera,Nanocladius sp. pupae,116,pupae,3,4,0.065380122,0.26152049
AXL007,C9,CNZ_12,Ephemeroptera,Baetis tricaudatus,26,larvae,4,1,0.285232064,0.285232064
AXL007,C9,CNZ_12,Ephemeroptera,Drunella doddsii,171,larvae,4,2,0.420677962,0.841355924
AXL007,C9,CNZ_12,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,C9,CNZ_12,Ephemeroptera,Drunella grandis,201,larvae,5,2,0.764330089,1.528660177
AXL007,C9,CNZ_12,Ephemeroptera,Ephemerella sp.,28,larvae,3,2,0.194811102,0.389622203
AXL007,C9,CNZ_12,Ephemeroptera,Ephemerella sp.,28,larvae,4,2,0.420677962,0.841355924
AXL007,C9,CNZ_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,4,0.354430665,1.41772266
AXL007,C9,CNZ_12,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,1,0.578378468,0.578378468
AXL007,C9,CNZ_12,Ephemeroptera,Rhithrogena sp.,32,larvae,2,1,0.072855168,0.072855168
AXL007,C9,CNZ_12,Ephemeroptera,Rhithrogena sp.,32,larvae,3,19,0.222543898,4.228334065
AXL007,C9,CNZ_12,Ephemeroptera,Rhithrogena sp.,32,larvae,4,27,0.491469953,13.26968873
AXL007,C9,CNZ_12,Ephemeroptera,Rhithrogena sp.,32,larvae,5,29,0.908630158,26.35027459
AXL007,C9,CNZ_12,Ephemeroptera,Rhithrogena sp.,32,larvae,6,7,1.501247506,10.50873254
AXL007,C9,CNZ_12,Plecoptera,Hesperoperla pacifica,14,larvae,22,1,72.52205347,72.52205347
AXL007,C9,CNZ_12,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,C9,CNZ_12,Trichoptera,Arctopsyche grandis,212,larvae,9,2,2.525521225,5.05104245
AXL007,C9,CNZ_12,Trichoptera,Arctopsyche grandis,212,larvae,14,1,8.794998077,8.794998077
AXL007,C9,CNZ_12,Trichoptera,Brachycentrus americanus,134,larvae,3,2,0.043496596,0.086993192
AXL007,C9,CNZ_12,Trichoptera,Hydropsyche oslari,139,larvae,5,2,0.48024347,0.96048694
AXL007,C9,CNZ_12,Trichoptera,Hydropsyche oslari,139,larvae,7,1,1.242015573,1.242015573
AXL007,C9,CNZ_12,Trichoptera,Lepidostoma sp.,45,larvae,2,16,0.049551357,0.792821707
AXL007,C9,CNZ_12,Trichoptera,Lepidostoma sp.,45,larvae,3,2,0.14505119,0.290102379
AXL007,C9,CNZ_12,Trichoptera,Lepidostoma sp.,45,larvae,4,1,0.310802146,0.310802146
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,11,4,1.796270704,7.185082815
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,12,2,2.268208212,4.536416425
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,13,1,2.811124793,2.811124793
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,15,1,4.125709674,4.125709674
AXL007,D1,CNZ_100,Diptera,Atherix pachypus,159,larvae,16,1,4.905052628,4.905052628
AXL007,D1,CNZ_100,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,D1,CNZ_100,Trichoptera,Arctopsyche grandis,212,larvae,23,1,35.7346543,35.7346543
AXL007,D1,CNZ_100,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,D1,CNZ_100,Trichoptera,Lepidostoma sp.,45,larvae,2,1,0.049551357,0.049551357
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,3,1,0.05515185,0.05515185
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,6,2,0.353688957,0.707377914
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,9,3,1.048871212,3.146613636
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,D2,Ni_100,Diptera,Atherix pachypus,159,larvae,12,1,2.268208212,2.268208212
AXL007,D2,Ni_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,1,0.017929162,0.017929162
AXL007,D2,Ni_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,1,0.041915933,0.041915933
AXL007,D2,Ni_100,Ephemeroptera,Drunella grandis,201,larvae,4,1,0.420677962,0.420677962
AXL007,D2,Ni_100,Ephemeroptera,Drunella grandis,201,larvae,5,1,0.764330089,0.764330089
AXL007,D2,Ni_100,Ephemeroptera,Drunella grandis,201,larvae,6,1,1.245001775,1.245001775
AXL007,D2,Ni_100,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,D2,Ni_100,Ephemeroptera,Ephemerella sp.,28,larvae,1,1,0.0103,0.0103
AXL007,D2,Ni_100,Ephemeroptera,Ephemerella sp.,28,larvae,2,4,0.065825398,0.263301592
AXL007,D2,Ni_100,Ephemeroptera,Ephemerella sp.,28,larvae,3,2,0.194811102,0.389622203
AXL007,D2,Ni_100,Ephemeroptera,Ephemerella sp.,28,larvae,4,1,0.420677962,0.420677962
AXL007,D2,Ni_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,1,0.089876375,0.089876375
AXL007,D2,Ni_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,3,0.194639506,0.583918519
AXL007,D2,Ni_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,D2,Ni_100,Ephemeroptera,Rhithrogena sp.,32,larvae,2,3,0.072855168,0.218565504
